"rgn_id","habitat","km2"
18,"mangrove",0
13,"mangrove",0
11,"mangrove",0
6,"mangrove",0
5,"mangrove",0
12,"mangrove",0
7,"mangrove",0
8,"mangrove",0
2,"mangrove",0
10,"mangrove",0
9,"mangrove",0
16,"mangrove",0
15,"mangrove",0
1,"mangrove",0
3,"mangrove",0
17,"mangrove",0
4,"mangrove",0
19,"mangrove",0
14,"mangrove",0
18,"rocky_reef",736.15
13,"rocky_reef",736.15
11,"rocky_reef",736.15
6,"rocky_reef",736.15
5,"rocky_reef",736.15
12,"rocky_reef",736.15
7,"rocky_reef",736.15
8,"rocky_reef",736.15
2,"rocky_reef",736.15
10,"rocky_reef",736.15
9,"rocky_reef",736.15
16,"rocky_reef",736.15
15,"rocky_reef",736.15
1,"rocky_reef",736.15
3,"rocky_reef",736.15
17,"rocky_reef",736.15
4,"rocky_reef",736.15
19,"rocky_reef",736.15
14,"rocky_reef",736.15
18,"seagrass",668.91
13,"seagrass",668.91
11,"seagrass",668.91
6,"seagrass",668.91
5,"seagrass",668.91
12,"seagrass",668.91
7,"seagrass",668.91
8,"seagrass",668.91
2,"seagrass",668.91
10,"seagrass",668.91
9,"seagrass",668.91
16,"seagrass",668.91
15,"seagrass",668.91
1,"seagrass",668.91
3,"seagrass",668.91
17,"seagrass",668.91
4,"seagrass",668.91
19,"seagrass",668.91
14,"seagrass",668.91
18,"soft_bottom",3804040
13,"soft_bottom",3804040
11,"soft_bottom",3804040
6,"soft_bottom",3804040
5,"soft_bottom",3804040
12,"soft_bottom",3804040
7,"soft_bottom",3804040
8,"soft_bottom",3804040
2,"soft_bottom",3804040
10,"soft_bottom",3804040
9,"soft_bottom",3804040
16,"soft_bottom",3804040
15,"soft_bottom",3804040
1,"soft_bottom",3804040
3,"soft_bottom",3804040
17,"soft_bottom",3804040
4,"soft_bottom",3804040
19,"soft_bottom",3804040
14,"soft_bottom",3804040
18,"seaice_edge",712797.181372547
13,"seaice_edge",712797.181372547
11,"seaice_edge",712797.181372547
6,"seaice_edge",712797.181372547
5,"seaice_edge",712797.181372547
12,"seaice_edge",712797.181372547
7,"seaice_edge",712797.181372547
8,"seaice_edge",712797.181372547
2,"seaice_edge",712797.181372547
10,"seaice_edge",712797.181372547
9,"seaice_edge",712797.181372547
16,"seaice_edge",712797.181372547
15,"seaice_edge",712797.181372547
1,"seaice_edge",712797.181372547
3,"seaice_edge",712797.181372547
17,"seaice_edge",712797.181372547
4,"seaice_edge",712797.181372547
19,"seaice_edge",712797.181372547
14,"seaice_edge",712797.181372547
18,"seaice_shoreline",460188.419117647
13,"seaice_shoreline",460188.419117647
11,"seaice_shoreline",460188.419117647
6,"seaice_shoreline",460188.419117647
5,"seaice_shoreline",460188.419117647
12,"seaice_shoreline",460188.419117647
7,"seaice_shoreline",460188.419117647
8,"seaice_shoreline",460188.419117647
2,"seaice_shoreline",460188.419117647
10,"seaice_shoreline",460188.419117647
9,"seaice_shoreline",460188.419117647
16,"seaice_shoreline",460188.419117647
15,"seaice_shoreline",460188.419117647
1,"seaice_shoreline",460188.419117647
3,"seaice_shoreline",460188.419117647
17,"seaice_shoreline",460188.419117647
4,"seaice_shoreline",460188.419117647
19,"seaice_shoreline",460188.419117647
14,"seaice_shoreline",460188.419117647
